file_timestamp_utc,file_name,file_uid,extended_items_metadata,timestamp_recorded_utc,extended_items_time,ugms_unit_id,ugms_unit_uid,gps_fix_quality,gps_latitude_deg,gps_longitude_deg,speed_as_recorded,speed_as_recorded_unit,elapsed_distance_as_recorded_m,extended_items_geography,left_top_35m_mm,right_top_35m_mm,crosslevel_mm,twist_3m_mm,left_top_35m_SD_mm,right_top_35m_SD_mm,mean_top_70m_SD_mm,twist_3m_SD_mm,left_dip_joint_mrad,right_dip_joint_mrad,pseudo_align_35m_mm,pseudo_align_70m_mm,pseudo_align_35m_SD_mm,pseudo_align_70m_SD_mm,mean_top_70m_mm,extended_items_geometry,accel_z_wb_ms_2,accel_x_wc_ms_2,accel_x_wd_ms_2,accel_y_wd_ms_2,accel_y_wp_ms_2,data_row_uid,creating_adapter_version
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:34.673000Z,"{""timestamp_ticks"": ""636827124346730022"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517784,-0.178626,25.926,mph,210.6,{},0.977898,0.872148,13.6124,-0.953873,0.772779,0.77623,,1.37506,0.0,0.0,1.2164,14.625,6.6131,,1.80889,"{""curvature_mm"": ""-71.978""}",-0.0214723,0.0141264,-0.00498711,0.0232894,0.0232894,402ce2f9-0dda-437f-a283-6f504e8fe0ed,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:34.690256Z,"{""timestamp_ticks"": ""636827124346902586"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517784,-0.178626,25.926,mph,210.8,{},0.961016,0.872431,13.5216,-0.899983,0.772785,0.776604,,1.37514,0.0,0.0,1.19186,14.6593,6.63053,,1.86018,"{""curvature_mm"": ""-71.9384""}",0.0340704,0.0167422,-0.00177937,0.0191047,0.0191047,7711f699-c50f-4648-92fb-a8bd6f97bbd6,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:34.707512Z,"{""timestamp_ticks"": ""636827124347075151"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517784,-0.178626,25.926,mph,211.0,{},0.942564,0.849938,13.4526,-0.837684,0.772859,0.776978,,1.37525,0.0,0.0,1.1502,14.6739,6.64792,,1.89964,"{""curvature_mm"": ""-71.899""}",0.0445171,-0.00318633,-0.00487181,0.0177885,0.0177885,30dc837a-3a0c-4245-9e73-68cca89c0c8d,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:34.724768Z,"{""timestamp_ticks"": ""636827124347247716"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517784,-0.178626,25.926,mph,211.2,{},0.926908,0.853324,13.3608,-0.825064,0.773051,0.777363,,1.37538,0.0,0.0,1.10672,14.6836,6.66525,,1.95383,"{""curvature_mm"": ""-71.8598""}",-0.0263378,-0.0161236,-0.00793443,0.0200763,0.0200763,cc5e1c24-6539-4964-a365-d3c1de80707c,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:34.742032Z,"{""timestamp_ticks"": ""636827124347420280"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517784,-0.178626,25.926,mph,211.4,{},0.921748,0.861666,13.274,-0.827321,0.773366,0.777765,,1.37551,0.0,0.0,1.06793,14.695,6.68254,,2.01663,"{""curvature_mm"": ""-71.8205""}",-0.06618,-0.0123427,-0.00764618,0.0218458,0.0218458,3517cfa3-4cd9-4a4f-9c71-c6c3d74c0364,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:34.759288Z,"{""timestamp_ticks"": ""636827124347592845"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517784,-0.178626,25.926,mph,211.6,{},0.918506,0.825528,13.2354,-0.775881,0.773783,0.77813,,1.37564,0.0,0.0,1.03449,14.7089,6.69979,,2.05871,"{""curvature_mm"": ""-71.7812""}",-0.0257548,0.000741731,-0.00444309,0.0218156,0.0218156,41172626-5bda-43a6-83c5-51e5bc8a335e,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:34.776544Z,"{""timestamp_ticks"": ""636827124347765410"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517784,-0.178626,25.926,mph,211.8,{},0.8819,0.775609,13.1805,-0.742893,0.774225,0.778431,,1.37575,0.0,0.0,1.00827,14.7275,6.71703,,2.07669,"{""curvature_mm"": ""-71.7417""}",0.0233018,0.00134137,-0.00353326,0.0208549,0.0208549,344b9b02-d530-499d-afe7-fe5efcb24f6f,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:34.793800Z,"{""timestamp_ticks"": ""636827124347937974"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517784,-0.178626,25.926,mph,212.0,{},0.828177,0.760891,13.0732,-0.794783,0.77463,0.7787,,1.37578,0.0,0.0,0.992478,14.7544,6.73427,,2.10279,"{""curvature_mm"": ""-71.7017""}",-0.00650684,-0.0156415,-0.0076707,0.017886,0.017886,e7a3afd3-6189-4e42-bac4-07e6680d73dc,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:34.811056Z,"{""timestamp_ticks"": ""636827124348110539"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517784,-0.178626,25.926,mph,212.2,{},0.814167,0.768639,12.9812,-0.855842,0.775022,0.778957,,1.37575,0.0,0.0,0.987915,14.7908,6.75152,,2.15996,"{""curvature_mm"": ""-71.6611""}",-0.0573495,-0.0173497,-0.00917581,0.012016,0.012016,43546417-b907-402f-93b5-046f9dc42140,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:34.828312Z,"{""timestamp_ticks"": ""636827124348283104"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517784,-0.178626,25.926,mph,212.4,{},0.856381,0.778261,12.9451,-0.876035,0.775456,0.779205,,1.37567,0.0,0.0,0.993984,14.8367,6.76882,,2.24756,"{""curvature_mm"": ""-71.6199""}",-0.0305385,-0.00621402,-0.00705806,0.00497168,0.00497168,c985e37c-8563-4aac-83c2-8a70ce19909d,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:34.845568Z,"{""timestamp_ticks"": ""636827124348455668"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517784,-0.178626,25.926,mph,212.6,{},0.908003,0.811056,12.8985,-0.917424,0.775947,0.779477,,1.37554,0.0,0.0,1.00488,14.8868,6.78615,,2.35391,"{""curvature_mm"": ""-71.5779""}",0.0293592,-0.00616978,-0.00704759,0.000987261,0.000987261,a4293670-8489-4ae6-a876-8be6f99cdac2,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:34.862824Z,"{""timestamp_ticks"": ""636827124348628233"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517784,-0.178626,25.926,mph,212.8,{},0.928645,0.876652,12.788,-1.00188,0.776462,0.77982,,1.37537,0.0,0.0,1.00471,14.9249,6.80349,,2.46407,"{""curvature_mm"": ""-71.535""}",0.0346224,-0.0225549,-0.0116933,-0.00197194,-0.00197194,4ca2958c-0342-40a8-aa5e-ee9cfda47c80,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:34.880080Z,"{""timestamp_ticks"": ""636827124348800798"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517784,-0.178626,25.926,mph,213.0,{},0.932153,0.941108,12.6575,-1.09583,0.776987,0.78023,,1.3751,0.0,0.0,0.979047,14.9358,6.82078,,2.56783,"{""curvature_mm"": ""-71.4914""}",-0.0105709,-0.0239668,-0.0137983,-0.00885879,-0.00885879,fce01aa2-680f-40c2-8900-a6228c2d210b,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:34.897336Z,"{""timestamp_ticks"": ""636827124348973362"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517784,-0.178626,25.926,mph,213.2,{},0.918854,0.985793,12.525,-1.20296,0.777496,0.780691,,1.3747,0.0,0.0,0.928667,14.9191,6.83796,,2.65542,"{""curvature_mm"": ""-71.4473""}",-0.0298689,0.00846099,-0.00612106,-0.0157876,-0.0157876,4494534a-2a61-413f-b8fd-6cb56aaa70d6,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:34.914592Z,"{""timestamp_ticks"": ""636827124349145927"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517784,-0.178626,25.926,mph,213.4,{},0.881149,1.01367,12.3794,-1.31595,0.777963,0.78119,,1.37416,0.0,0.0,0.862735,14.8829,6.85499,,2.72362,"{""curvature_mm"": ""-71.4026""}",0.000838462,0.0247086,0.000205583,-0.0176195,-0.0176195,80ac178d-c32e-43ff-a60f-7c043b27ec9b,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:34.931848Z,"{""timestamp_ticks"": ""636827124349318492"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517784,-0.178626,25.926,mph,213.6,{},0.843841,1.01685,12.254,-1.35833,0.778392,0.781695,,1.3734,0.0,0.0,0.786886,14.8323,6.87184,,2.78012,"{""curvature_mm"": ""-71.3575""}",-0.00117902,0.0149741,0.000711399,-0.0180081,-0.0180081,d29c62fb-56c4-473b-aa28-07a972d53420,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:34.949104Z,"{""timestamp_ticks"": ""636827124349491056"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517784,-0.178626,25.926,mph,213.8,{},0.815928,0.993978,12.1619,-1.35976,0.778794,0.782164,,1.37239,0.0,0.0,0.707581,14.7734,6.88848,,2.8282,"{""curvature_mm"": ""-71.3118""}",-0.0442268,0.00325751,-0.000345002,-0.0217541,-0.0217541,44d15e9c-cb35-4675-9627-a4a38c9d0b36,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:34.966360Z,"{""timestamp_ticks"": ""636827124349663621"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517784,-0.178626,25.926,mph,214.0,{},0.786221,0.950337,12.089,-1.36361,0.779164,0.78256,,1.37117,0.0,0.0,0.637423,14.7187,6.90494,,2.86443,"{""curvature_mm"": ""-71.2657""}",-0.0419962,0.0119145,0.00318167,-0.0262832,-0.0262832,1a996603-a491-4924-9f79-9eab8b80b918,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:34.983616Z,"{""timestamp_ticks"": ""636827124349836186"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517784,-0.178626,25.926,mph,214.2,{},0.768247,0.892785,12.0441,-1.31668,0.779509,0.782906,,1.36992,0.0,0.0,0.585826,14.6783,6.92124,,2.89865,"{""curvature_mm"": ""-71.219""}",-0.0103462,0.0108988,0.00473491,-0.0275184,-0.0275184,1ab1432f-f2fb-403b-bb9f-88b718ea4f4b,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:35.000872Z,"{""timestamp_ticks"": ""636827124350008750"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517784,-0.178626,25.926,mph,214.4,{},0.762219,0.851304,11.9986,-1.27535,0.779834,0.783263,,1.36878,0.0,0.0,0.554064,14.6544,6.93742,,2.94621,"{""curvature_mm"": ""-71.1717""}",0.00757156,-0.0137682,-0.000973578,-0.0259055,-0.0259055,3629bc4f-d25d-4647-95ec-8947c15bf57e,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:35.018128Z,"{""timestamp_ticks"": ""636827124350181315"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517784,-0.178626,25.926,mph,214.6,{},0.746382,0.841545,11.9131,-1.32237,0.780123,0.78366,,1.36784,0.0,0.0,0.540395,14.646,6.95352,,3.00461,"{""curvature_mm"": ""-71.1236""}",-0.0219427,-0.0232981,-0.00500362,-0.0276622,-0.0276622,5c68648e-2b8b-4e17-9063-1b0c5760427c,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:35.000000Z,"{""timestamp_ticks"": ""636827124350000000"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517849,-0.178763,26.689,mph,214.8,{},0.723554,0.84367,11.8073,-1.37328,0.780374,0.784077,,1.36715,0.0,0.0,0.538989,14.648,6.96956,,3.06562,"{""curvature_mm"": ""-71.0745""}",-0.0380868,-0.008444,-0.00298969,-0.0304522,-0.0304522,3ccc116e-3ea7-4491-81e1-34b4dbcac381,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:35.016760Z,"{""timestamp_ticks"": ""636827124350167634"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517849,-0.178763,26.689,mph,215.0,{},0.703606,0.847624,11.7002,-1.37302,0.780589,0.784495,,1.3666,0.0,0.0,0.539408,14.6504,6.98553,,3.12925,"{""curvature_mm"": ""-71.0242""}",0.00410533,-0.00836244,-0.00377089,-0.0297404,-0.0297404,910c1e6f-eeb0-4687-8d68-f39ac31f5f2a,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:35.033528Z,"{""timestamp_ticks"": ""636827124350335268"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517849,-0.178763,26.689,mph,215.2,{},0.692715,0.871441,11.5794,-1.40188,0.780755,0.784923,,1.36608,0.0,0.0,0.529484,14.6407,7.00141,,3.20796,"{""curvature_mm"": ""-70.9727""}",0.0354367,-0.0280086,-0.0102261,-0.0247601,-0.0247601,122b7c66-f518-400b-8e40-2a5ba7a3391c,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:35.050288Z,"{""timestamp_ticks"": ""636827124350502902"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517849,-0.178763,26.689,mph,215.4,{},0.699959,0.920439,11.4475,-1.49751,0.780858,0.785362,,1.36559,0.0,0.0,0.496943,14.606,7.01715,,3.30979,"{""curvature_mm"": ""-70.9199""}",0.0315067,-0.0429891,-0.0171566,-0.021191,-0.021191,dec6238f-28c8-46cc-ac44-f1e4f30971fb,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:35.067056Z,"{""timestamp_ticks"": ""636827124350670536"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517849,-0.178763,26.689,mph,215.6,{},0.724172,0.981837,11.3161,-1.58249,0.780898,0.785807,,1.36513,0.0,0.0,0.439603,14.5429,7.03269,,3.42865,"{""curvature_mm"": ""-70.8659""}",-0.00675256,-0.0251504,-0.01613,-0.0229417,-0.0229417,214ef60b-5536-4479-9f53-a1b955d72bb7,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:35.083816Z,"{""timestamp_ticks"": ""636827124350838171"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517849,-0.178763,26.689,mph,215.8,{},0.76351,1.06275,11.1757,-1.61235,0.780908,0.786287,,1.36469,0.0,0.0,0.371974,14.4651,7.048,,3.56796,"{""curvature_mm"": ""-70.8109""}",-0.0238663,0.00750688,-0.00874171,-0.025197,-0.025197,8885988f-bb84-421f-8e33-466ac0be160b,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:35.100584Z,"{""timestamp_ticks"": ""636827124351005805"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517849,-0.178763,26.689,mph,216.0,{},0.833161,1.16033,11.0448,-1.61273,0.780965,0.786835,,1.36432,0.0,0.0,0.311192,14.3896,7.06309,,3.73488,"{""curvature_mm"": ""-70.7549""}",0.00978204,0.0114135,-0.00616071,-0.0257135,-0.0257135,f784ba1b-9a8d-4d6e-9179-c74aed9b8489,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:35.117344Z,"{""timestamp_ticks"": ""636827124351173439"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517849,-0.178763,26.689,mph,216.2,{},0.939288,1.24698,10.9597,-1.56523,0.781115,0.78747,,1.36398,0.0,0.0,0.262714,14.3222,7.07799,,3.91964,"{""curvature_mm"": ""-70.6981""}",0.0312696,-0.00167819,-0.00787584,-0.0275487,-0.0275487,0970ea03-9ddf-4d74-8b77-30031e18bd0c,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:35.134104Z,"{""timestamp_ticks"": ""636827124351341073"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517849,-0.178763,26.689,mph,216.4,{},1.05006,1.32738,10.8868,-1.49257,0.781352,0.78821,,1.36362,0.0,0.0,0.224242,14.2611,7.0927,,4.10902,"{""curvature_mm"": ""-70.6403""}",0.0174488,-0.000968101,-0.0068633,-0.0315412,-0.0315412,8a49c31c-7ffd-49a1-8af0-704a5ca9ea8c,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:35.150872Z,"{""timestamp_ticks"": ""636827124351508708"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517849,-0.178763,26.689,mph,216.6,{},1.14832,1.40556,10.8049,-1.44908,0.781685,0.789038,,1.36328,0.0,0.0,0.193481,14.2044,7.10724,,4.29637,"{""curvature_mm"": ""-70.5817""}",-0.00807588,0.0174217,-0.000579485,-0.034493,-0.034493,1ba61fe2-5e6f-4753-a308-c06445ac1235,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:35.167632Z,"{""timestamp_ticks"": ""636827124351676342"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517849,-0.178763,26.689,mph,216.8,{},1.23924,1.46526,10.7356,-1.42625,0.782136,0.78991,,1.36302,0.0,0.0,0.169261,14.1512,7.12162,,4.47574,"{""curvature_mm"": ""-70.5224""}",0.000618965,0.0110412,0.000290036,-0.0348011,-0.0348011,f2466f7b-0f19-457f-a9d0-9fd268201ba5,Vivacity-UGMS-Sample-v0.0.1
